2010107    08,12,15,17,22,33|16    2010-09-14
2010106    02,06,08,15,26,29|16    2010-09-12
2010105    01,08,09,19,21,31|11    2010-09-09
2010104    07,17,23,24,27,32|02    2010-09-07
2010103    06,09,14,17,20,33|09    2010-09-05
2010102    04,11,16,20,22,29|10    2010-09-02
2010101    04,09,18,21,25,26|06    2010-08-31
2010100    01,06,12,22,23,26|08    2010-08-29
2010099    03,04,17,24,27,30|06    2010-08-26
2010098    01,03,08,16,29,33|07    2010-08-24
2010097    10,16,18,21,24,26|01    2010-08-22
2010096    07,12,21,23,24,28|03    2010-08-19
2010095    09,11,16,17,25,27|14    2010-08-17
2010094    03,05,07,27,31,32|10    2010-08-15
2010093    09,10,19,28,32,33|06    2010-08-12
2010092    03,13,19,27,28,30|02    2010-08-10
2010091    06,13,16,20,22,24|16    2010-08-08
2010090    01,06,10,15,25,31|14    2010-08-05
2010089    07,08,09,16,23,26|01    2010-08-03
2010088    05,06,15,23,27,30|12    2010-08-01
2010087    01,08,16,17,25,30|10    2010-07-29
2010086    05,21,28,29,30,31|08    2010-07-27
2010085    01,08,12,13,24,27|08    2010-07-25
2010084    02,10,14,18,20,30|03    2010-07-22
2010083    02,20,21,22,23,31|12    2010-07-20
2010082    01,08,13,14,27,31|02    2010-07-18
2010081    02,03,09,24,26,27|05    2010-07-15
2010080    08,10,13,14,16,23|16    2010-07-13
2010079    08,11,12,14,18,22|02    2010-07-11
2010078    01,03,09,11,17,23|12    2010-07-08
2010077    02,08,14,20,21,24|09    2010-07-06
2010076    01,12,14,29,31,32|15    2010-07-04
2010075    05,09,12,13,15,22|14    2010-07-01
2010074    02,10,17,18,19,29|15    2010-06-29
2010073    01,16,20,23,27,31|02    2010-06-27
2010072    06,08,22,23,30,31|01    2010-06-24
2010071    05,13,14,17,20,26|01    2010-06-22
2010070    08,13,23,27,31,33|07    2010-06-20
2010069    12,14,20,22,24,32|11    2010-06-17
2010068    03,13,18,20,23,28|13    2010-06-15
2010067    01,07,10,14,21,25|01    2010-06-13
2010066    01,03,21,22,31,32|07    2010-06-10
2010065    02,07,08,17,30,32|12    2010-06-08
2010064    08,14,25,26,30,31|11    2010-06-06
2010063    02,06,10,17,23,24|03    2010-06-03
2010062    11,13,15,20,31,33|03    2010-06-01
2010061    02,04,16,19,22,26|12    2010-05-30
2010060    01,08,15,18,22,27|09    2010-05-27
2010059    01,09,11,12,18,30|10    2010-05-25
2010058    01,04,11,17,19,29|12    2010-05-23
2010057    05,11,12,19,25,32|05    2010-05-20
2010056    01,02,03,08,13,32|07    2010-05-18
2010055    02,03,13,19,20,23|08    2010-05-16
2010054    01,06,08,12,14,25|06    2010-05-13
2010053    03,22,24,27,28,30|14    2010-05-11
2010052    01,02,19,23,27,29|10    2010-05-09
2010051    04,17,23,27,28,32|03    2010-05-06
2010050    07,21,22,26,28,30|11    2010-05-04
2010049    01,06,10,26,27,28|02    2010-05-02
2010048    01,06,08,10,23,33|02    2010-04-29
2010047    03,10,13,20,21,32|15    2010-04-27
2010046    11,12,21,23,27,32|05    2010-04-25
2010045    02,03,04,13,20,29|01    2010-04-22
2010044    03,09,21,23,27,31|05    2010-04-20
2010043    04,10,19,22,28,33|04    2010-04-18
2010042    03,06,11,20,31,32|10    2010-04-15
2010041    03,05,13,19,25,29|12    2010-04-13
2010040    12,19,24,25,30,32|11    2010-04-11
2010039    08,17,21,23,25,32|12    2010-04-08
2010038    01,06,07,11,13,16|01    2010-04-06
2010037    03,16,19,21,24,26|06    2010-04-04
2010036    06,13,14,28,29,30|08    2010-04-01
2010035    09,10,11,18,19,21|10    2010-03-30
2010034    06,11,13,22,25,32|12    2010-03-28
2010033    08,10,11,12,25,29|09    2010-03-25
2010032    08,18,21,28,29,33|08    2010-03-23
2010031    05,07,13,24,25,28|04    2010-03-21
2010030    03,06,10,16,25,31|05    2010-03-18
2010029    01,05,14,16,17,22|03    2010-03-16
2010028    01,03,06,12,16,32|12    2010-03-14
2010027    03,04,15,25,26,30|13    2010-03-11
2010026    02,04,05,08,19,22|12    2010-03-09
2010025    04,05,07,10,13,25|11    2010-03-07
2010024    07,16,26,27,29,31|14    2010-03-04
2010023    02,09,11,22,24,27|11    2010-03-02
2010022    01,02,18,29,31,32|02    2010-02-28
2010021    02,09,16,17,19,25|04    2010-02-25
2010020    05,06,14,22,24,26|09    2010-02-23
2010019    02,10,22,24,26,27|06    2010-02-21
2010018    11,28,29,30,32,33|02    2010-02-11
2010017    01,03,06,11,12,23|11    2010-02-09
2010016    02,08,10,12,30,33|16    2010-02-07
2010015    01,04,16,21,23,28|06    2010-02-04
2010014    01,03,07,14,26,28|02    2010-02-02
2010013    01,02,03,16,18,23|12    2010-01-31
2010012    02,08,13,14,25,33|10    2010-01-28
2010011    07,08,14,22,24,30|07    2010-01-26
2010010    07,08,12,15,22,26|08    2010-01-24
2010009    01,09,13,21,24,32|06    2010-01-21
2010008    05,07,13,15,18,30|14    2010-01-19
2010007    14,22,27,28,30,33|14    2010-01-17
2010006    03,05,07,13,14,18|05    2010-01-14
2010005    03,05,06,08,17,18|14    2010-01-12
2010004    01,12,13,16,23,28|07    2010-01-10
2010003    14,22,26,27,28,31|04    2010-01-07
2010002    03,06,07,23,30,33|13    2010-01-05
2010001    07,17,18,27,29,32|13    2010-01-03
